Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"818358000","211700","3274","645.6",""
"819506000","211700","3274","646.4",""
"820589000","211700","3274","647.1",""
"821795000","211700","3274","647.9",""
"822943000","211700","3274","648.6",""
"824090000","211700","3274","649.8",""
"825238000","211700","3274","650.5",""
"826321000","211700","3274","650.8",""
"827527000","211700","3274","652.0",""
"828681000","211700","3274","652.7",""
"829834000","211700","3274","653.5",""
"830981000","211700","3274","654.6",""
"832065000","211700","3274","654.9",""
"833271000","211700","3274","656.1",""
"834419000","211700","3274","656.8",""
"835567000","211700","3274","657.6",""
"836715000","211700","3274","658.3",""
"837798000","211700","3274","659.0",""
"839009000","211700","3274","659.8",""
"840156000","211700","3274","660.9",""
"841304000","211700","3274","661.7",""
"842451000","211700","3274","662.4",""
"843535000","211700","3274","663.1",""
"844740000","211700","3274","663.9",""
"845889000","211700","3274","664.6",""
"847036000","211700","3274","665.8",""
"848184000","211700","3274","666.5",""
"849273000","211700","3274","666.9",""
"850478000","211700","3274","668.0",""
"851625000","211700","3273","668.7",""
"852774000","211700","3273","669.5",""
"853921000","211700","3274","670.6",""
"855005000","211700","3274","671.0",""
"856211000","210000","3274","671.7",""
"857359000","210000","3273","672.8",""
"858513000","210000","3273","673.6",""
"859661000","210000","3273","674.3",""
"860744000","210000","3274","675.1",""
"861949000","210000","3273","675.8",""
"863096000","210000","3273","676.5",""
"864244000","210000","3273","677.7",""
"865393000","210000","3273","678.4",""
"866475000","210000","3273","678.8",""
"867681000","210000","3273","679.9",""
"868834000","210000","3273","680.6",""
"869983000","210000","3273","681.4",""
"871131000","210000","3273","682.5",""
"872219000","210000","3273","682.9",""
"873425000","210000","3274","684.0",""
"874573000","210000","3274","684.7",""
"875720000","210000","3274","685.5",""
"876868000","210000","3274","686.2",""
"877951000","210000","3274","687.0",""
"879161000","210000","3274","687.7",""
"880310000","210000","3274","688.8",""
"881458000","210000","3274","689.6",""
"882606000","210000","3274","690.3",""
"883689000","210000","3274","691.1",""
"884895000","210000","3274","691.8",""
"886043000","210000","3274","692.5",""
"887191000","210000","3274","693.7",""
"888344000","210000","3274","694.4",""
"889428000","210000","3274","694.8",""
"890633000","210000","3274","695.9",""
"891782000","210000","3273","696.7",""
"892930000","210000","3273","697.4",""
"894078000","210000","3274","698.5",""
"895161000","210000","3274","698.9",""
"896367000","210000","3274","700.0",""
"897515000","210000","3274","700.8",""
"898669000","210000","3274","701.5",""
"899817000","210000","3274","702.2",""
"900901000","210000","3274","703.0",""
"902107000","210000","3274","703.7",""
"903255000","210000","3274","704.9",""
"904404000","210000","3274","705.6",""
"905551000","210000","3274","706.3",""
"906635000","210000","3274","707.1",""
"907840000","210000","3274","707.8",""
"908994000","210000","3274","708.6",""
"910142000","210000","3274","709.7",""
"911290000","210000","3274","710.4",""
