Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"62708411000","167700","3281","52873.6"
"62709403000","167700","3281","52873.9"
"62710263000","167700","3281","52874.7"
"62711262000","167700","3281","52875.1"
"62712121000","167700","3281","52875.4"
"62713369000","167700","3281","52876.2"
"62714231000","167700","3281","52876.5"
"62715224000","167700","3281","52877.3"
"62716083000","167700","3281","52877.7"
"62717076000","167700","3281","52878.4"
"62718190000","167700","3281","52878.8"
"62719182000","167700","3281","52879.5"
"62720041000","167700","3281","52879.9"
"62721040000","167700","3281","52880.7"
"62721899000","167700","3281","52881.0"
"62723147000","167700","3281","52881.8"
"62724006000","167700","3281","52882.1"
"62724999000","167700","3281","52882.5"
"62725858000","167700","3282","52883.3"
"62726851000","167700","3281","52883.6"
"62727965000","167700","3281","52884.4"
"62728958000","167700","3281","52884.8"
"62729817000","167700","3281","52885.5"
"62730816000","167700","3281","52885.9"
"62731674000","167700","3281","52886.2"
"62732922000","167700","3281","52887.0"
"62733779000","167700","3281","52887.4"
"62734773000","167700","3281","52888.1"
"62735632000","167700","3281","52888.5"
"62736626000","167700","3281","52889.3"
"62737739000","167700","3281","52889.6"
"62738733000","167700","3281","52890.4"
"62739593000","167700","3281","52890.7"
"62740590000","167700","3281","52891.5"
"62741449000","167700","3281","52891.9"
"62742640000","167700","3281","52892.6"
"62743556000","167700","3281","52893.0"
"62744549000","167700","3281","52893.7"
"62745408000","167700","3281","52894.1"
"62746401000","167700","3281","52894.5"
"62747457000","169200","3281","52895.2"
"62748508000","169200","3281","52895.6"
"62749367000","169200","3281","52896.3"
"62750359000","169200","3281","52896.7"
"62751224000","169200","3281","52897.5"
"62752472000","169200","3281","52897.8"
"62753331000","169200","3281","52898.6"
"62754324000","169200","3281","52899.0"
"62755183000","169200","3281","52899.3"
"62756181000","169200","3281","52900.1"
"62757237000","169200","3281","52900.4"
"62758289000","169200","3281","52901.2"
"62759148000","169200","3281","52901.6"
"62760140000","169200","3281","52902.3"
"62761006000","169200","3281","52902.7"
"62762254000","169200","3281","52903.4"
"62763113000","169200","3281","52903.8"
"62764107000","169200","3281","52904.6"
"62764965000","169200","3281","52904.9"
"62765958000","169200","3281","52905.7"
"62767072000","169200","3281","52906.0"
"62768066000","169200","3281","52906.8"
"62768925000","169200","3281","52907.2"
"62769918000","169200","3281","52907.5"
"62770782000","169200","3281","52908.3"
"62772031000","169200","3281","52909.1"
"62772889000","169200","3281","52909.4"
"62773883000","169200","3281","52909.8"
"62774741000","169200","3281","52910.5"
"62775733000","169200","3281","52910.9"
"62776791000","169200","3281","52911.7"
"62777841000","169200","3281","52912.0"
"62778699000","169200","3281","52912.4"
"62779692000","169200","3281","52913.1"
"62780557000","169200","3281","52913.5"
"62781806000","169200","3281","52914.3"
"62782664000","169200","3281","52914.6"
"62783657000","169200","3281","52915.4"
"62784516000","169200","3281","52915.8"
"62785508000","169200","3281","52916.5"
"62786624000","169200","3281","52916.9"
"62787617000","169200","3281","52917.6"
"62788476000","169200","3281","52918.0"
"62789468000","169200","3281","52918.8"
"62790328000","169200","3281","52919.1"
"62791525000","169200","3281","52919.9"
"62792442000","169200","3281","52920.2"
"62793435000","169200","3281","52921.0"
"62794293000","169200","3281","52921.4"
"62795287000","169200","3281","52921.7"
"62796343000","169200","3281","52922.5"
"62797394000","169200","3281","52923.3"
"62798258000","169200","3281","52923.6"
"62799251000","169200","3281","52924.0"
"62800110000","169200","3281","52924.7"
"62801365000","169200","3281","52925.1"
"62802223000","169200","3281","52925.9"
"62803216000","169200","3281","52926.2"
"62804075000","169200","3281","52927.0"
"62805068000","169200","3281","52927.3"
"62806125000","169200","3281","52927.7"
"62807176000","169200","3281","52928.5"
"62808035000","169200","3281","52928.8"
"62809028000","169200","3281","52929.6"
"62809888000","169200","3281","52930.0"
"62811141000","169200","3281","52930.7"
"62812001000","169200","3281","52931.1"
"62812994000","169200","3281","52931.8"
"62813852000","169200","3281","52932.2"
"62814844000","169200","3281","52933.0"
"62815959000","169200","3281","52933.3"
"62816952000","169200","3281","52934.1"
"62817811000","169200","3281","52934.4"
"62818804000","169200","3281","52934.8"
"62819662000","169200","3281","52935.6"
"62820917000","169200","3281","52936.3"
"62821776000","169200","3281","52936.7"
"62822768000","169200","3281","52937.0"
"62823627000","169200","3281","52937.8"
"62824620000","169200","3281","52938.2"
"62825676000","169200","3281","52938.9"
"62826727000","169200","3281","52939.3"
"62827586000","169200","3281","52939.7"
"62828580000","169200","3281","52940.4"
"62829438000","169200","3281","52940.8"
"62830691000","168600","3281","52941.5"
"62831550000","168600","3281","52941.9"
"62832544000","168600","3281","52942.7"
"62833403000","168600","3281","52943.0"
"62834396000","168600","3281","52943.8"
"62835511000","168600","3281","52944.1"
"62836504000","168600","3281","52944.9"
"62837363000","168600","3281","52945.3"
"62838355000","168600","3281","52946.0"
"62839214000","168600","3281","52946.4"
"62840467000","168600","3281","52947.2"
"62841331000","168600","3281","52947.5"
"62842325000","168600","3281","52948.3"
"62843183000","168600","3281","52948.6"
"62844177000","168600","3281","52949.0"
"62845291000","168600","3281","52949.8"
"62846284000","168600","3281","52950.1"
"62847143000","168600","3281","52950.9"
"62848137000","168600","3281","52951.2"
"62848995000","168600","3281","52952.0"
"62850243000","168600","3281","52952.4"
"62851108000","168600","3281","52953.1"
"62852101000","168600","3281","52953.5"
"62852960000","168600","3281","52953.9"
"62853952000","168600","3281","52954.6"
"62855067000","168600","3281","52955.0"
"62856060000","168600","3281","52955.7"
"62856919000","168600","3281","52956.1"
"62857912000","168600","3281","52956.9"
"62858771000","168600","3281","52957.2"
"62860019000","168600","3281","52958.0"
"62860883000","168600","3281","52958.3"
"62861877000","168600","3281","52959.1"
"62862735000","168600","3281","52959.5"
"62863728000","168600","3281","52959.8"
"62864843000","168600","3281","52960.6"
"62865836000","168600","3281","52961.3"
"62866695000","168600","3281","52961.7"
"62867688000","168600","3281","52962.1"
"62868547000","168600","3281","52962.8"
"62869795000","168600","3281","52963.2"
"62870659000","168600","3281","52964.0"
"62871652000","168600","3281","52964.3"
"62872511000","168600","3281","52964.7"
"62873505000","168600","3281","52965.4"
"62874619000","168600","3281","52966.2"
"62875611000","168600","3281","52966.6"
"62876471000","168600","3281","52966.9"
"62877464000","168600","3281","52967.7"
"62878323000","168600","3281","52968.1"
"62879571000","168600","3281","52968.8"
"62880430000","168600","3281","52969.2"
"62881427000","168600","3281","52969.9"
"62882291000","168600","3281","52970.3"
"62883285000","168600","3281","52971.1"
"62884399000","168600","3281","52971.4"
"62885392000","168600","3281","52972.2"
"62886251000","168600","3281","52972.5"
"62887244000","168600","3281","52972.9"
"62888103000","168600","3281","52973.7"
"62889293000","168600","3281","52974.0"
"62890210000","168600","3281","52974.8"
"62891208000","168600","3281","52975.1"
"62892067000","168600","3281","52975.9"
"62893059000","168600","3281","52976.3"
"62894116000","168600","3281","52977.0"
"62895167000","168600","3281","52977.4"
"62896026000","168600","3281","52977.7"
"62897020000","168600","3281","52978.5"
"62897878000","168600","3281","52978.9"
"62899126000","168600","3281","52979.6"
"62899984000","168600","3281","52980.0"
"62900983000","168600","3281","52980.8"
"62901842000","168600","3281","52981.1"
"62902835000","168600","3281","52981.9"
"62903892000","168600","3281","52982.2"
"62904943000","168600","3281","52983.0"
"62905802000","168600","3281","52983.4"
"62906795000","168600","3281","52983.7"
"62907653000","168600","3281","52984.5"
"62908901000","168600","3281","52985.2"
"62909761000","168600","3281","52985.6"
"62910759000","168600","3281","52986.0"
"62911618000","168600","3281","52986.7"
"62912612000","168600","3281","52987.1"
"62913726000","169000","3281","52987.9"
"62914720000","169000","3281","52988.2"
"62915579000","169000","3281","52988.6"
"62916572000","169000","3281","52989.3"
"62917431000","169000","3281","52989.7"
"62918680000","169000","3281","52990.5"
"62919539000","169000","3281","52990.8"
"62920537000","169000","3281","52991.6"
"62921396000","169000","3281","52991.9"
"62922389000","169000","3281","52992.7"
"62923504000","169000","3281","52993.1"
"62924503000","169000","3281","52993.8"
"62925361000","169000","3281","52994.2"
"62926354000","169000","3281","52995.0"
"62927212000","169000","3281","52995.3"
"62928460000","169000","3281","52996.1"
"62929319000","169000","3281","52996.4"
"62930312000","169000","3281","52997.2"
"62931177000","169000","3281","52997.6"
"62932170000","169000","3281","52997.9"
"62933285000","169000","3281","52998.7"
"62934278000","169000","3281","52999.4"
"62935136000","169000","3281","52999.8"
"62936129000","169000","3281","53000.2"
"62936987000","169000","3281","53000.9"
"62938235000","169000","3281","53001.3"
"62939093000","169000","3281","53002.1"
"62940087000","169000","3281","53002.4"
"62940952000","169000","3281","53002.8"
"62941945000","169000","3281","53003.5"
"62943059000","169000","3281","53003.9"
"62944053000","169000","3281","53004.7"
"62944912000","169000","3281","53005.0"
"62945906000","169000","3281","53005.8"
"62946765000","169000","3281","53006.1"
"62948013000","169000","3281","53006.9"
"62948873000","169000","3281","53007.3"
"62949865000","169000","3281","53008.0"
"62950729000","169000","3281","53008.4"
"62951723000","169000","3281","53009.2"
"62952837000","169000","3281","53009.5"
"62953830000","169000","3281","53010.3"
"62954689000","169000","3281","53010.6"
"62955682000","169000","3281","53011.4"
"62956542000","169000","3281","53011.8"
"62957790000","169000","3281","53012.5"
"62958648000","169000","3281","53012.9"
"62959641000","169000","3281","53013.2"
"62960505000","169000","3281","53014.0"
"62961498000","169000","3281","53014.4"
"62962613000","169000","3281","53015.1"
"62963606000","169000","3281","53015.5"
"62964464000","169000","3281","53016.3"
"62965458000","169000","3281","53016.6"
"62966322000","169000","3281","53017.0"
"62967570000","169000","3281","53017.7"
"62968429000","169000","3281","53018.1"
"62969422000","169000","3281","53018.9"
"62970281000","169000","3281","53019.2"
"62971280000","169000","3281","53020.0"
"62972394000","169000","3281","53020.3"
"62973387000","169000","3281","53021.1"
"62974245000","169000","3281","53021.5"
"62975238000","169000","3281","53022.2"
"62976096000","169000","3281","53022.6"
"62977345000","169000","3281","53023.3"
"62978203000","169000","3281","53023.7"
"62979197000","169000","3281","53024.5"
"62980277000","169000","3281","53025.2"
"62981363000","169000","3281","53026.0"
"62982698000","169000","3281","53026.7"
"62983779000","169000","3281","53027.5"
"62984859000","169000","3281","53027.9"
"62985939000","169000","3281","53028.6"
"62987020000","169000","3281","53029.4"
"62988355000","169000","3281","53030.1"
"62989436000","169000","3281","53030.9"
"62990521000","169000","3281","53031.6"
"62991602000","169000","3281","53032.4"
"62992683000","169000","3281","53032.8"
"62994018000","169000","3281","53033.5"
"62995098000","172800","3281","53034.3"
"62996178000","172800","3281","53035.0"
"62997257000","172800","3281","53035.8"
"62998338000","172800","3281","53036.5"
"62999673000","172800","3281","53037.3"
"63000759000","172800","3282","53038.0"
"63001838000","172800","3281","53038.4"
"63002919000","172800","3281","53039.2"
"63003999000","172800","3281","53039.9"
"63005335000","172800","3281","53040.7"
"63006414000","172800","3281","53041.4"
"63007561000","172800","3281","53042.2"
"63008641000","172800","3281","53042.9"
"63009721000","172800","3281","53043.3"
"63011061000","172800","3281","53044.5"
"63012142000","172800","3281","53044.8"
"63013223000","172800","3281","53045.6"
"63014303000","172800","3281","53046.3"
"63015383000","172800","3281","53047.1"
"63016719000","172800","3281","53047.8"
"63017799000","172800","3281","53048.6"
"63018878000","172800","3281","53049.4"
"63019959000","172800","3281","53049.7"
"63021045000","172800","3281","53050.5"
"63022380000","172800","3281","53051.2"
"63023460000","172800","3281","53052.0"
"63024540000","172800","3281","53052.7"
"63025621000","172800","3281","53053.5"
"63026700000","172800","3281","53054.3"
"63028037000","172800","3281","53055.0"
"63029118000","172800","3281","53055.4"
"63030199000","172800","3281","53056.1"
"63031283000","172800","3281","53056.9"
"63032364000","172800","3281","53057.6"
"63033699000","172800","3281","53058.4"
"63034780000","172800","3281","53059.1"
"63035861000","172800","3281","53059.9"
"63036942000","172800","3281","53060.3"
"63038021000","172800","3281","53061.0"
"63039356000","172800","3281","53061.8"
"63040437000","172800","3281","53062.5"
"63041522000","172800","3280","53063.3"
"63042603000","172800","3280","53064.0"
"63043684000","172800","3281","53064.8"
"63045020000","172800","3281","53065.5"
"63046100000","172800","3281","53066.3"
"63047180000","172800","3281","53066.7"
"63048261000","172800","3281","53067.4"
"63049340000","172800","3281","53068.2"
"63050688000","172800","3281","53068.9"
"63051768000","172800","3281","53069.7"
"63052848000","172800","3281","53070.4"
"63053929000","172800","3281","53071.2"
"63055009000","172800","3281","53071.6"
"63056343000","172800","3281","53072.3"
"63057424000","172800","3281","53073.1"
"63058504000","172800","3281","53073.8"
"63059585000","172800","3281","53074.6"
"63060670000","172800","3281","53075.3"
"63062007000","172800","3281","53076.1"
"63063087000","172800","3281","53076.9"
"63064167000","172800","3281","53077.2"
"63065248000","172800","3281","53078.0"
"63066327000","172800","3281","53078.7"
"63067662000","172800","3281","53079.5"
"63068743000","172800","3281","53080.2"
"63069823000","189500","3281","53081.0"
"63070909000","189500","3281","53081.8"
"63071989000","189500","3281","53082.1"
"63073325000","189500","3281","53083.3"
"63074405000","189500","3281","53083.6"
"63075485000","189500","3281","53084.4"
"63076565000","189500","3281","53085.1"
"63077646000","189500","3281","53085.9"
"63078982000","189500","3281","53086.6"
"63080063000","189500","3281","53087.4"
"63081149000","189500","3281","53088.2"
"63082230000","189500","3281","53088.5"
"63083309000","189500","3281","53089.3"
"63084645000","189500","3280","53090.0"
"63085725000","189500","3280","53090.8"
"63086805000","189500","3280","53091.5"
"63087886000","189500","3280","53092.3"
"63088967000","189500","3281","53093.1"
"63090301000","189500","3281","53093.8"
"63091446000","189500","3281","53094.6"
"63092526000","189500","3281","53094.9"
"63093606000","189500","3281","53095.7"
"63094686000","189500","3281","53096.4"
"63096023000","189500","3281","53097.2"
"63097102000","189500","3281","53097.9"
"63098183000","189500","3281","53098.7"
"63099263000","189500","3281","53099.5"
"63100343000","189500","3281","53100.2"
"63101684000","189500","3281","53101.0"
"63102765000","189500","3281","53101.3"
"63103844000","189500","3281","53102.1"
"63104924000","189500","3281","53102.8"
"63106003000","189500","3281","53103.6"
"63107340000","189500","3281","53104.4"
"63108419000","189500","3281","53105.1"
"63109500000","189500","3281","53105.9"
"63110586000","189500","3281","53106.2"
"63111666000","189500","3281","53107.0"
"63113001000","189500","3280","53107.7"
"63114082000","189500","3281","53108.5"
"63115161000","189500","3281","53109.3"
"63116242000","189500","3281","53110.0"
"63117323000","189500","3281","53110.8"
"63118659000","189500","3281","53111.5"
"63119739000","189500","3281","53112.3"
"63120825000","189500","3281","53112.6"
"63121906000","189500","3281","53113.4"
"63122986000","189500","3281","53114.2"
"63124321000","189500","3281","53114.9"
"63125401000","189500","3281","53115.7"
"63126482000","189500","3281","53116.4"
"63127562000","189500","3281","53117.2"
"63128642000","189500","3281","53117.5"
"63129979000","189500","3281","53118.3"
"63131064000","189500","3281","53119.0"
"63132144000","189500","3281","53119.8"
"63133224000","189500","3281","53120.6"
"63134310000","189500","3281","53121.3"
"63135644000","189500","3281","53122.1"
"63136725000","189500","3281","53122.8"
"63137806000","189500","3281","53123.2"
"63138887000","189500","3281","53123.9"
"63139966000","189500","3281","53124.7"
"63141308000","189500","3281","53125.5"
"63142387000","189500","3281","53126.2"
"63143467000","189500","3281","53127.0"
"63144547000","189500","3281","53127.7"
"63145628000","189500","3281","53128.5"
"63146963000","189500","3281","53129.2"
"63148044000","189500","3281","53129.6"
"63149124000","189500","3281","53130.4"
"63150205000","189500","3281","53131.1"
"63151291000","189500","3281","53131.9"
"63152627000","189500","3281","53132.6"
"63153707000","189500","3281","53133.4"
"63154788000","189500","3281","53134.1"
"63155868000","189500","3281","53134.5"
"63156949000","189500","3281","53135.3"
"63158284000","189500","3281","53136.0"
"63159363000","189500","3281","53136.8"
"63160443000","189500","3281","53137.5"
"63161529000","189500","3281","53138.3"
"63162610000","189500","3281","53139.0"
"63163946000","189500","3281","53139.8"
"63165027000","189500","3281","53140.5"
"63166107000","189500","3281","53140.9"
"63167187000","189500","3281","53141.7"
"63168268000","189500","3281","53142.4"
"63169604000","189500","3281","53143.2"
"63170690000","189500","3281","53143.9"
"63171771000","189500","3281","53144.7"
"63172851000","189500","3281","53145.4"
"63173932000","189500","3281","53145.8"
"63175333000","189500","3281","53147.0"
"63176413000","189500","3281","53147.3"
"63177493000","189500","3281","53148.1"
"63178573000","189500","3281","53148.8"
"63179653000","189500","3281","53149.6"
"63180995000","189500","3281","53150.3"
"63182076000","189500","3281","53151.1"
"63183155000","189500","3281","53151.9"
"63184236000","189500","3281","53152.2"
"63185317000","189500","3281","53153.0"
"63186653000","189500","3281","53153.7"
"63187733000","189500","3281","53154.5"
"63188814000","189500","3281","53155.2"
"63189894000","189500","3281","53156.0"
"63190979000","189500","3281","53156.8"
"63192315000","189500","3281","53157.5"
"63193396000","189500","3281","53158.3"
"63194476000","189500","3281","53158.6"
"63195557000","189500","3281","53159.4"
"63196636000","189500","3281","53160.1"
"63197973000","189500","3281","53160.9"
"63199053000","189500","3281","53161.6"
"63200134000","189500","3281","53162.4"
"63201220000","189500","3281","53163.2"
"63202300000","189500","3281","53163.5"
"63203636000","189500","3281","53164.3"
"63204716000","189500","3281","53165.0"
"63205797000","189500","3281","53165.8"
"63206877000","189500","3281","53166.5"
"63207957000","189500","3281","53167.3"
"63209294000","189500","3281","53168.0"
"63210374000","189500","3281","53168.8"
"63211460000","189500","3281","53169.6"
"63212540000","189500","3281","53169.9"
"63213620000","189500","3281","53170.7"
"63214956000","189500","3281","53171.4"
"63216036000","189500","3281","53172.2"
"63217116000","189500","3281","53172.9"
"63218202000","189500","3281","53173.7"
"63219283000","189500","3281","53174.5"
"63220624000","189500","3281","53175.2"
"63221705000","189500","3281","53175.6"
"63222786000","189500","3281","53176.3"
"63223866000","189500","3281","53177.1"
"63224947000","189500","3281","53177.8"
"63226283000","189500","3281","53178.6"
"63227363000","189500","3281","53179.4"
"63228444000","189500","3281","53180.1"
"63229523000","189500","3281","53180.5"
"63230610000","189500","3281","53181.2"
"63231945000","189500","3281","53182.0"
"63233026000","189500","3281","53182.7"
"63234106000","189500","3281","53183.5"
"63235186000","189500","3281","53184.3"
"63236266000","189500","3281","53185.0"
"63237602000","189500","3281","53185.8"
"63238683000","189500","3281","53186.5"
"63239762000","189500","3281","53186.9"
"63240848000","189500","3281","53187.6"
"63241927000","189500","3281","53188.4"
"63243264000","189500","3281","53189.1"
"63244343000","189500","3281","53189.9"
"63245424000","189500","3281","53190.7"
"63246505000","189500","3281","53191.4"
"63247585000","189500","3281","53192.2"
"63248921000","189500","3281","53192.9"
"63250002000","189500","3281","53193.3"
"63251087000","189500","3281","53194.0"
"63252167000","189500","3281","53194.8"
"63253248000","189500","3281","53195.6"
"63254584000","189500","3281","53196.3"
"63255664000","189500","3281","53197.1"
"63256745000","189500","3281","53197.8"
"63257826000","189500","3281","53198.2"
"63258906000","189500","3281","53198.9"
"63260247000","189500","3281","53199.7"
"63261333000","189500","3281","53200.5"
"63262413000","189500","3281","53201.2"
"63263494000","189500","3281","53202.0"
"63264574000","189500","3281","53202.7"
"63265909000","189500","3281","53203.5"
"63266990000","189500","3281","53203.8"
"63268069000","189500","3281","53204.6"
"63269150000","189500","3281","53205.4"
"63270231000","189500","3281","53206.1"
"63271571000","189500","3281","53206.9"
"63272652000","189500","3281","53207.6"
"63273733000","189500","3281","53208.4"
"63274813000","189500","3281","53208.7"
"63275893000","189500","3281","53209.5"
"63277229000","189500","3281","53210.2"
"63278309000","189500","3281","53211.0"
"63279390000","189500","3281","53211.8"
"63280470000","189500","3281","53212.5"
"63281556000","189500","3281","53213.3"
"63282892000","189500","3281","53214.0"
"63283973000","189500","3281","53214.8"
"63285054000","189500","3281","53215.5"
"63286133000","189500","3281","53215.9"
"63287213000","189500","3281","53216.7"
"63288548000","189500","3281","53217.4"
"63289628000","189500","3281","53218.2"
"63290714000","189500","3281","53218.9"
"63291794000","189500","3281","53219.7"
"63292874000","189500","3281","53220.0"
"63294210000","189000","3281","53221.2"
"63295291000","189000","3281","53221.5"
"63296371000","189000","3281","53222.3"
"63297451000","189000","3281","53223.1"
"63298531000","189000","3281","53223.8"
"63299867000","189000","3281","53224.6"
"63300953000","189000","3281","53225.3"
"63302037000","189000","3281","53226.1"
"63303117000","189000","3281","53226.5"
"63304197000","189000","3281","53227.2"
"63305534000","189000","3281","53228.0"
"63306614000","189000","3280","53228.7"
"63307694000","189000","3281","53229.5"
"63308775000","189000","3281","53230.2"
"63309855000","189000","3281","53231.0"
"63311196000","189000","3281","53231.7"
"63312277000","189000","3281","53232.5"
"63313357000","189000","3281","53232.9"
"63314437000","189000","3281","53233.6"
"63315516000","189000","3281","53234.4"
"63316851000","189000","3281","53235.1"
"63317931000","189000","3281","53235.9"
"63319011000","189000","3281","53236.6"
"63320091000","189000","3281","53237.4"
"63321177000","189000","3281","53237.8"
"63322512000","189000","3281","53238.9"
"63323592000","189000","3281","53239.3"
"63324674000","189000","3281","53240.0"
"63325753000","189000","3281","53240.8"
"63326834000","189000","3281","53241.5"
"63328170000","189000","3281","53242.3"
"63329250000","189000","3281","53243.1"
"63330330000","189000","3281","53243.8"
"63331415000","189000","3281","53244.2"
"63332496000","189000","3281","53244.9"
"63333831000","189000","3281","53245.7"
"63334910000","189000","3281","53246.4"
"63335991000","189000","3281","53247.2"
"63337070000","189000","3281","53248.0"
"63338151000","189000","3281","53248.7"
"63339486000","189000","3282","53249.5"
"63340572000","189000","3281","53249.8"
"63341651000","189000","3281","53250.6"
"63342732000","189000","3281","53251.3"
"63343817000","189000","3281","53252.1"
"63345153000","189000","3281","53252.8"
"63346233000","189000","3281","53253.6"
"63347314000","189000","3281","53254.4"
"63348395000","189000","3281","53255.1"
"63349475000","189000","3281","53255.5"
"63350816000","189000","3281","53256.2"
"63351896000","189000","3281","53257.0"
"63352976000","189000","3281","53257.7"
"63354057000","189000","3281","53258.5"
"63355137000","189000","3281","53259.3"
"63356473000","189000","3281","53260.0"
"63357553000","189000","3281","53260.8"
"63358633000","189000","3281","53261.1"
"63359713000","189000","3281","53261.9"
"63360798000","189000","3281","53262.6"
"63362134000","189000","3281","53263.4"
"63363215000","189000","3281","53264.1"
"63364295000","189000","3281","53264.9"
"63365376000","189000","3281","53265.7"
"63366455000","189000","3281","53266.0"
"63367791000","189000","3281","53267.2"
"63368871000","189000","3281","53267.5"
"63369952000","188400","3281","53268.3"
"63371036000","188400","3281","53269.1"
"63372117000","188400","3281","53269.8"
"63373452000","188400","3281","53270.6"
"63374532000","188400","3281","53271.3"
"63375612000","188400","3281","53272.1"
"63376693000","188400","3281","53272.8"
"63377773000","188400","3281","53273.2"
"63379109000","188400","3281","53273.9"
"63380189000","188400","3281","53274.7"
"63381275000","188400","3281","53275.5"
"63382355000","188400","3281","53276.2"
"63383435000","188400","3281","53277.0"
"63384771000","188400","3281","53277.7"
"63385856000","188400","3281","53278.5"
"63386937000","188400","3281","53278.8"
"63388018000","188400","3281","53279.6"
"63389098000","188400","3281","53280.4"
"63390433000","188400","3281","53281.1"
"63391518000","188400","3281","53281.9"
"63392599000","188400","3281","53282.6"
"63393679000","188400","3281","53283.4"
"63394759000","188400","3280","53283.7"
"63396094000","188400","3280","53284.9"
"63397175000","188400","3280","53285.2"
"63398254000","188400","3281","53286.0"
"63399335000","188400","3281","53286.8"
"63400415000","188400","3281","53287.5"
"63401757000","188400","3281","53288.3"
"63402837000","188400","3281","53289.0"
"63403917000","188400","3281","53289.8"
"63404997000","188400","3281","53290.1"
"63406077000","188400","3280","53290.9"
"63407413000","188400","3281","53291.7"
"63408493000","188400","3281","53292.4"
"63409573000","188400","3281","53293.2"
"63410659000","188400","3281","53293.9"
"63411739000","188400","3281","53294.7"
"63413075000","188400","3281","53295.4"
"63414155000","188400","3281","53296.2"
"63415235000","188400","3281","53296.6"
"63416314000","188400","3281","53297.3"
"63417394000","188400","3281","53298.1"
"63418729000","188400","3281","53298.8"
"63419810000","188400","3281","53299.6"
"63420896000","188400","3281","53300.3"
"63421977000","188400","3281","53301.1"
"63423057000","188400","3281","53301.5"
"63424393000","188400","3281","53302.6"
"63425472000","188400","3281","53303.0"
"63426553000","188400","3281","53303.7"
"63427637000","188400","3281","53304.5"
"63428718000","188400","3281","53305.2"
"63430053000","188400","3281","53306.0"
"63431139000","188400","3281","53306.7"
"63432220000","188400","3281","53307.5"
"63433301000","188400","3281","53307.9"
"63434380000","188400","3281","53308.6"
"63435659000","188400","3281","53309.4"
"63436796000","188400","3281","53310.1"
"63437876000","188400","3281","53310.9"
"63438956000","188400","3281","53311.7"
"63440037000","188400","3281","53312.4"
"63441377000","188400","3281","53313.2"
"63442458000","188400","3281","53313.9"
"63443538000","188400","3281","53314.3"
"63444619000","189700","3281","53315.0"
"63445699000","189700","3281","53315.8"
"63447035000","189700","3281","53316.5"
"63448115000","189700","3281","53317.3"
"63449196000","189700","3281","53318.1"
"63450276000","189700","3281","53318.8"
"63451362000","189700","3281","53319.2"
"63452697000","189700","3281","53320.3"
"63453777000","189700","3281","53320.7"
"63454857000","189700","3281","53321.4"
"63455937000","189700","3281","53322.2"
"63457017000","189700","3281","53323.0"
"63458352000","189700","3281","53323.7"
"63459433000","189700","3281","53324.5"
"63460518000","189700","3281","53325.2"
"63461599000","189700","3281","53325.6"
"63462679000","189700","3281","53326.3"
"63464015000","189700","3281","53327.1"
"63465095000","189700","3281","53327.8"
"63466175000","189700","3281","53328.6"
"63467255000","189700","3281","53329.4"
"63468336000","189700","3281","53330.1"
"63469676000","189700","3281","53330.9"
"63470762000","189700","3281","53331.6"
"63471842000","189700","3281","53332.0"
"63472923000","189700","3281","53332.7"
"63474003000","189700","3281","53333.5"
"63475339000","189700","3281","53334.3"
"63476419000","189700","3281","53335.0"
"63477500000","189700","3281","53335.8"
"63478579000","189700","3281","53336.5"
"63479660000","189700","3281","53336.9"
"63481001000","189700","3281","53338.0"
"63482081000","189700","3281","53338.4"
"63483162000","189700","3281","53339.2"
"63484241000","189700","3281","53339.9"
"63485322000","189700","3281","53340.7"
"63486658000","189700","3281","53341.4"
"63487738000","189700","3281","53342.2"
"63488818000","189700","3281","53342.5"
"63489899000","189700","3281","53343.3"
"63490985000","189700","3281","53344.1"
"63492321000","189700","3281","53344.8"
"63493401000","189700","3281","53345.6"
"63494482000","189700","3281","53346.3"
"63495563000","189700","3281","53347.1"
"63496642000","189700","3281","53347.8"
"63497978000","189700","3281","53348.6"
"63499058000","189700","3281","53348.9"
"63500139000","189700","3281","53349.7"
"63501225000","189700","3281","53350.5"
"63502305000","189700","3281","53351.2"
"63503641000","189700","3281","53352.0"
"63504722000","189700","3281","53352.7"
"63505802000","189700","3281","53353.5"
"63506883000","189700","3281","53354.3"
"63507963000","189700","3281","53354.6"
"63509298000","189700","3281","53355.4"
"63510379000","189700","3281","53356.1"
"63511468000","189700","3281","53356.9"
"63512548000","189700","3281","53357.6"
"63513629000","189700","3281","53358.4"
"63514965000","189700","3281","53359.1"
"63516045000","189700","3281","53359.9"
"63517125000","189700","3281","53360.3"
"63518206000","189700","3281","53361.0"
"63519285000","189700","3281","53361.8"
"63520626000","189700","3281","53362.5"
"63521707000","189700","3281","53363.3"
"63522787000","189700","3281","53364.0"
"63523867000","189700","3281","53364.8"
"63524946000","189700","3281","53365.2"
"63526282000","189700","3281","53365.9"
"63527363000","189700","3281","53366.7"
"63528443000","189700","3281","53367.4"
"63529523000","189700","3281","53368.2"
"63530610000","189700","3281","53368.9"
"63531945000","189700","3281","53369.7"
"63533026000","189700","3281","53370.4"
"63534106000","189700","3281","53371.2"
"63535187000","189700","3281","53371.6"
"63536266000","189700","3281","53372.3"
"63537602000","189700","3281","53373.1"
"63538682000","189700","3281","53373.8"
"63539763000","189700","3281","53374.6"
"63540849000","189700","3281","53375.3"
"63541929000","189700","3281","53376.1"
"63543265000","189700","3281","53376.9"
