Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"930820000","523400","3274","22785.5"
"931913000","523400","3274","22787.5"
"933006000","523400","3274","22789.4"
"934099000","523400","3274","22791.4"
"935191000","523400","3274","22793.3"
"936540000","523400","3274","22795.6"
"937632000","523400","3274","22797.6"
"938725000","523400","3274","22799.1"
"939824000","523400","3274","22801.1"
"940917000","523400","3274","22803.0"
"942265000","523400","3274","22805.4"
"943357000","523400","3274","22807.3"
"944450000","523400","3274","22809.3"
"945543000","523400","3274","22811.2"
"946636000","523400","3274","22813.2"
"948020000","527200","3274","22815.5"
"949113000","527200","3274","22817.0"
"950212000","527200","3274","22819.0"
"951304000","527200","3274","22820.9"
"952397000","527200","3274","22822.9"
"953745000","527200","3274","22825.2"
"954838000","527200","3274","22827.2"
"955931000","527200","3273","22829.1"
"957024000","527200","3274","22831.1"
"958117000","527200","3274","22833.0"
"959471000","527200","3274","22835.0"
"960565000","527200","3274","22836.9"
"961657000","527200","3274","22838.8"
"962750000","527200","3274","22840.8"
"963843000","527200","3274","22842.7"
"965191000","527200","3274","22845.1"
"966284000","527200","3274","22847.0"
"967378000","527200","3274","22849.0"
"968471000","527200","3274","22850.5"
"969569000","527200","3274","22852.5"
"970917000","527200","3274","22854.8"
"972011000","527200","3274","22856.8"
"973104000","527200","3274","22858.7"
"974197000","527200","3274","22860.7"
"975290000","527200","3274","22862.6"
"976638000","523500","3274","22864.9"
"977732000","523500","3274","22866.5"
"978825000","523500","3274","22868.4"
"979924000","523500","3274","22870.4"
"981016000","523500","3274","22872.3"
"982365000","523500","3274","22874.7"
"983458000","523500","3274","22876.6"
"984551000","523500","3274","22878.6"
"985644000","523500","3274","22880.5"
"986738000","523500","3274","22882.5"
"988087000","523500","3274","22884.4"
"989179000","523500","3274","22886.3"
"990282000","523500","3274","22888.3"
"991375000","523500","3274","22890.2"
"992468000","523500","3274","22892.2"
"993816000","523500","3274","22894.5"
"994909000","523500","3274","22896.5"
"996003000","523500","3274","22898.4"
"997095000","523500","3274","22900.4"
"998188000","523500","3274","22901.9"
"999541000","523500","3274","22904.2"
"1000634000","523500","3274","22906.2"
